number	imsi	msin	call_number	amount	type	date
880	4504	4504	37456	31	1	3/27/13 18:02
52	8	8	38876	1	3	3/27/13 18:02
7770	2378	2378	24706	63	1	3/27/13 18:02
5117	8987	8987	48384	1	3	3/27/13 18:02
811	16913	16913	59706	14	1	3/27/13 18:01
1463	4694	4694	53510	45	1	3/27/13 18:01
6546	2975	2975	55555	17	1	3/27/13 18:01
3979	10702	10702	77693	247	1	3/27/13 18:01
154	7957	7957	5030	359	1	3/27/13 18:01
1419	9452	9452	89151	1	3	3/27/13 18:01
7034	16119	16119	67822	10	1	3/27/13 18:01
5875	12608	12608	19180	170	1	3/27/13 18:01
5244	12448	12448	30167	61	1	3/27/13 18:01
1046	16603	16603	1050	112	1	3/27/13 18:01
9471	12401	12401	83800	18	1	3/27/13 18:01
3229	11667	11667	37320	22	1	3/27/13 18:01
9234	11639	11639	93434	73	1	3/27/13 18:01
3571	10776	10776	50560	42	1	3/27/13 18:01
8559	14333	14333	5888	113	1	3/27/13 18:01
5682	14251	14251	71570	15	1	3/27/13 18:01
872	11693	11693	47027	8	1	3/27/13 18:01
5899	12811	12811	55898	46	1	3/27/13 18:01
8983	3889	3889	52995	65	1	3/27/13 18:01
4214	3013	3013	20713	27	1	3/27/13 18:01
4209	2159	2159	94205	14	1	3/27/13 18:01
6586	4784	4784	70283	36	1	3/27/13 18:01
2810	13048	13048	51721	9	1	3/27/13 18:01
2555	13345	13345	91494	8	1	3/27/13 18:01
9121	6078	6078	31614	188	1	3/27/13 18:01
4641	11037	11037	89533	50	1	3/27/13 18:01
6884	10484	10484	98119	513	1	3/27/13 18:01
9418	4501	4501	99465	62	1	3/27/13 18:01
451	14933	14933	25630	12	1	3/27/13 18:01
9636	11083	11083	50383	246	1	3/27/13 18:01
702	8158	8158	22777	25	1	3/27/13 18:01
2986	11506	11506	30539	34	1	3/27/13 18:01
8555	2669	2669	95557	35	1	3/27/13 18:01
5586	1160	1160	76581	192	1	3/27/13 18:01
1270	7575	7575	34160	158	1	3/27/13 18:01
2042	4240	4240	20133	1	3	3/27/13 18:01
9922	13965	13965	27400	189	1	3/27/13 18:00
2326	4424	4424	99615	39	1	3/27/13 18:00
5026	14322	14322	57996	34	1	3/27/13 18:00
7055	16003	16003	18260	95	1	3/27/13 18:00
9399	8052	8052	50038	123	1	3/27/13 18:00
3949	9879	9879	31131	1	3	3/27/13 18:00
5877	12276	12276	65645	55	1	3/27/13 18:00
3188	8672	8672	57965	34	1	3/27/13 18:00
8648	8140	8140	98779	97	1	3/27/13 18:00
1625	16629	16629	69472	1	3	3/27/13 18:00
3698	7573	7573	43165	57	1	3/27/13 18:00
2948	3793	3793	8112	22	1	3/27/13 18:00
9079	9043	9043	77040	1	3	3/27/13 18:00
3699	8445	8445	81	55	1	3/27/13 18:00
7252	14298	14298	8454	21	1	3/27/13 18:00
8839	7503	7503	68234	24	1	3/27/13 18:00
5795	1368	1368	86220	45	1	3/27/13 18:00
2868	12258	12258	96616	34	1	3/27/13 18:00
6400	9231	9231	21530	1	3	3/27/13 18:00
2685	13850	13850	15787	299	1	3/27/13 18:00
7692	9627	9627	32319	49	1	3/27/13 18:00
2199	12133	12133	56519	174	1	3/27/13 18:00
9669	8377	8377	66819	189	1	3/27/13 18:00
5749	1323	1323	91592	78	1	3/27/13 18:00
7488	10251	10251	37481	905	1	3/27/13 18:00
3155	12112	12112	7884	28	1	3/27/13 18:00
4015	4201	4201	16275	54	1	3/27/13 18:00
2927	16539	16539	92928	15	1	3/27/13 18:00
9207	12837	12837	99128	19	1	3/27/13 18:00
6996	9520	9520	1528	283	1	3/27/13 18:00
2102	17629	17629	92104	59	1	3/27/13 18:00
4223	811	811	92505	246	1	3/27/13 18:00
8919	11801	11801	94911	60	1	3/27/13 18:00
9661	17673	17673	57999	92	1	3/27/13 18:00
4348	8897	8897	85743	1	3	3/27/13 18:00
2504	6057	6057	94224	79	1	3/27/13 18:00
6477	8497	8497	95902	25	1	3/27/13 18:00
3979	7358	7358	23567	1	3	3/27/13 18:00
7211	14259	14259	97213	80	1	3/27/13 18:00
7770	8618	8618	85850	8	1	3/27/13 18:00
4986	18203	18203	4630	16	1	3/27/13 18:00
9986	6786	6786	42980	62	1	3/27/13 18:00
3020	13029	13029	375	103	1	3/27/13 18:00
2555	13345	13345	90957	39	1	3/27/13 17:59
9346	13901	13901	47692	18	1	3/27/13 17:59
9178	12967	12967	40603	12	1	3/27/13 17:59
2729	10787	10787	16200	44	1	3/27/13 17:59
9794	9371	9371	52591	59	1	3/27/13 17:59
5252	7964	7964	86297	23	1	3/27/13 17:59
3659	7135	7135	64356	56	1	3/27/13 17:59
1627	11917	11917	62257	38	1	3/27/13 17:59
5795	4744	4744	92553	1	3	3/27/13 17:59
6719	9920	9920	28470	70	1	3/27/13 17:59
4605	8803	8803	69692	1	3	3/27/13 17:59
9813	12232	12232	93985	89	1	3/27/13 17:59
5351	17559	17559	29254	101	1	3/27/13 17:59
9669	8377	8377	66819	30	1	3/27/13 17:59
8337	8338	8338	93393	269	1	3/27/13 17:59
1629	11447	11447	93276	121	1	3/27/13 17:59
8954	13156	13156	36654	1	3	3/27/13 17:59
8840	7500	7500	15104	181	1	3/27/13 17:59
446	11136	11136	58431	50	1	3/27/13 17:59
3618	15543	15543	57530	31	1	3/27/13 17:59
8134	16078	16078	82370	41	1	3/27/13 17:59
4848	13540	13540	17413	54	1	3/27/13 17:59
5361	737	737	28590	146	1	3/27/13 17:59
5730	4960	4960	14234	19	1	3/27/13 17:59
2109	6382	6382	24735	143	1	3/27/13 17:59
4344	839	839	94052	50	1	3/27/13 17:59
9656	13885	13885	63176	135	1	3/27/13 17:59
3128	9720	9720	42389	169	1	3/27/13 17:59
2788	3925	3925	48363	100	1	3/27/13 17:59
9234	11639	11639	82675	117	1	3/27/13 17:59
3122	11839	11839	91022	11	1	3/27/13 17:59
702	8158	8158	14220	64	1	3/27/13 17:59
1358	14235	14235	78860	360	1	3/27/13 17:59
8566	7362	7362	89946	14	1	3/27/13 17:59
8342	8048	8048	81187	257	1	3/27/13 17:59
2631	16588	16588	98983	1	3	3/27/13 17:59
1567	4423	4423	66885	16	1	3/27/13 17:59
6271	9745	9745	43424	43	1	3/27/13 17:59
7571	11051	11051	33896	19	1	3/27/13 17:59
5509	3525	3525	39535	11	1	3/27/13 17:59
1625	16629	16629	69472	1	3	3/27/13 17:59
7543	12480	12480	55113	1	3	3/27/13 17:59
9813	12232	12232	93985	1	3	3/27/13 17:59
1229	10657	10657	37158	23	1	3/27/13 17:59
3182	13244	13244	23777	36	1	3/27/13 17:59
5816	6511	6511	32758	730	1	3/27/13 17:59
9813	12232	12232	93985	1	3	3/27/13 17:59
4223	811	811	94231	15	1	3/27/13 17:59
8079	2296	2296	4730	92	1	3/27/13 17:59
9234	11639	11639	40434	1	3	3/27/13 17:59
8658	3444	3444	68868	205	1	3/27/13 17:59
2553	7020	7020	5795	1	3	3/27/13 17:58
4270	10770	10770	41220	111	1	3/27/13 17:58
2384	4479	4479	16693	144	1	3/27/13 17:58
4355	394	394	61310	21	1	3/27/13 17:58
6336	8328	8328	32163	14	1	3/27/13 17:58
6400	9231	9231	21530	1	3	3/27/13 17:58
319	430	430	51316	147	1	3/27/13 17:58
9825	13268	13268	79886	7	1	3/27/13 17:58
5266	11922	11922	75871	50	1	3/27/13 17:58
1725	4036	4036	50970	298	1	3/27/13 17:58
3319	14573	14573	46991	8	1	3/27/13 17:58
9840	13977	13977	99830	18	1	3/27/13 17:58
59	17572	17572	46275	17	1	3/27/13 17:58
7162	6025	6025	91136	197	1	3/27/13 17:58
9121	6078	6078	83484	23	1	3/27/13 17:58
7526	7468	7468	17723	33	1	3/27/13 17:58
1011	18199	18199	3422	35	1	3/27/13 17:58
424	14344	14344	86210	64	1	3/27/13 17:58
1036	16111	16111	92839	15	1	3/27/13 17:58
4053	847	847	18620	20	1	3/27/13 17:58
7752	12743	12743	94113	157	1	3/27/13 17:58
438	14314	14314	74621	7	1	3/27/13 17:58
5709	1283	1283	95484	63	1	3/27/13 17:58
3400	13115	13115	29900	39	1	3/27/13 17:58
8613	13328	13328	15859	143	1	3/27/13 17:58
4395	1476	1476	95996	32	1	3/27/13 17:58
5389	765	765	66815	61	1	3/27/13 17:58
998	16564	16564	91567	66	1	3/27/13 17:58
1869	7310	7310	54607	22	1	3/27/13 17:58
9094	7977	7977	56480	60	1	3/27/13 17:58
2674	18292	18292	92675	5	1	3/27/13 17:58
1629	11447	11447	61999	53	1	3/27/13 17:58
3879	7592	7592	84086	350	1	3/27/13 17:58
2323	7585	7585	29547	42	1	3/27/13 17:58
642	10037	10037	88527	64	1	3/27/13 17:58
6996	9520	9520	31	128	1	3/27/13 17:58
5541	7840	7840	22239	1	3	3/27/13 17:58
418	599	599	90419	443	1	3/27/13 17:58
2701	11554	11554	31016	94	1	3/27/13 17:58
2860	10967	10967	92850	24	1	3/27/13 17:58
8559	14333	14333	37183	37	1	3/27/13 17:58
9201	9367	9367	15740	100	1	3/27/13 17:58
8648	8140	8140	59212	1	3	3/27/13 17:58
9484	12298	12298	17094	235	1	3/27/13 17:58
1013	16154	16154	96229	79	1	3/27/13 17:58
1667	7885	7885	83042	31	1	3/27/13 17:58
1023	16150	16150	31471	35	1	3/27/13 17:58
3968	11675	11675	99647	306	1	3/27/13 17:58
1511	17614	17614	6399	84	1	3/27/13 17:58
441	12351	12351	54993	28	1	3/27/13 17:57
2104	6595	6595	92102	15	1	3/27/13 17:57
5042	8481	8481	16565	36	1	3/27/13 17:57
1350	7652	7652	82617	69	1	3/27/13 17:57
3789	12946	12946	57477	96	1	3/27/13 17:57
8348	4893	4893	42398	21	1	3/27/13 17:57
2132	13462	13462	92122	124	1	3/27/13 17:57
3934	13361	13361	21315	14	1	3/27/13 17:57
7839	6004	6004	55142	69	1	3/27/13 17:57
1732	2877	2877	90030	1	3	3/27/13 17:57
8201	17503	17503	98202	59	1	3/27/13 17:57
2553	7020	7020	9019	29	1	3/27/13 17:57
401	13318	13318	2770	6	1	3/27/13 17:57
5682	6570	6570	3260	14	1	3/27/13 17:57
3949	9879	9879	90458	107	1	3/27/13 17:57
1869	7310	7310	54607	22	1	3/27/13 17:57
9944	4817	4817	99661	17	1	3/27/13 17:57
4725	10001	10001	21540	17	1	3/27/13 17:57
5720	16619	16619	63610	15	1	3/27/13 17:57
5361	737	737	95493	95	1	3/27/13 17:57
3906	12706	12706	22494	38	1	3/27/13 17:57
110	8685	8685	93818	13	1	3/27/13 17:57
9121	6078	6078	32220	25	1	3/27/13 17:57
2289	12249	12249	81570	1	3	3/27/13 17:57
2247	11179	11179	94989	1	3	3/27/13 17:57
4641	8268	8268	22203	215	1	3/27/13 17:57
2943	9064	9064	20880	96	1	3/27/13 17:57
7431	6310	6310	60106	34	1	3/27/13 17:57
7713	7814	7814	71922	35	1	3/27/13 17:57
9815	10961	10961	59601	244	1	3/27/13 17:57
5948	12409	12409	66225	1	3	3/27/13 17:57
8331	8663	8663	73835	39	1	3/27/13 17:57
8840	7500	7500	39722	84	1	3/27/13 17:57
438	14314	14314	74621	9	1	3/27/13 17:57
3881	9478	9478	410	179	1	3/27/13 17:57
9179	13387	13387	45337	12	1	3/27/13 17:57
3843	10796	10796	15104	129	1	3/27/13 17:57
6621	17050	17050	91049	44	1	3/27/13 17:57
5132	9519	9519	98980	50	1	3/27/13 17:57
9094	7977	7977	93340	12	1	3/27/13 17:57
7858	18270	18270	14060	13	1	3/27/13 17:56
8955	9153	9153	40883	1	3	3/27/13 17:56
1554	6818	6818	97209	304	1	3/27/13 17:56
1197	10828	10828	10180	246	1	3/27/13 17:56
921	16328	16328	26220	257	1	3/27/13 17:56
1399	7421	7421	93869	128	1	3/27/13 17:56
7543	12480	12480	89658	1	3	3/27/13 17:56
9445	7880	7880	96935	15	1	3/27/13 17:56
1899	8260	8260	49650	193	1	3/27/13 17:56
1511	17614	17614	8787	52	1	3/27/13 17:56
6793	8241	8241	22410	16	1	3/27/13 17:56
2424	17601	17601	66600	332	1	3/27/13 17:56
4605	8803	8803	69692	1	3	3/27/13 17:56
1719	14802	14802	24721	10	1	3/27/13 17:56
1602	10163	10163	3777	271	1	3/27/13 17:56
6347	8051	8051	95059	41	1	3/27/13 17:56
2218	6944	6944	76433	258	1	3/27/13 17:56
7030	16197	16197	58931	6	1	3/27/13 17:56
9243	9268	9268	10470	1	3	3/27/13 17:56
8687	10040	10040	33186	118	1	3/27/13 17:56
930	9059	9059	30	120	1	3/27/13 17:56
2823	4378	4378	51747	1	3	3/27/13 17:56
7900	4000	4000	97940	19	1	3/27/13 17:56
642	10037	10037	28330	49	1	3/27/13 17:56
1640	14329	14329	8216	112	1	3/27/13 17:56
3237	11594	11594	22980	260	1	3/27/13 17:56
8877	12759	12759	29905	21	1	3/27/13 17:56
3119	16669	16669	73169	58	1	3/27/13 17:56
1602	10163	10163	3777	4	1	3/27/13 17:56
9097	10250	10250	99098	1	3	3/27/13 17:56
7170	6333	6333	20973	35	1	3/27/13 17:56
4054	848	848	92252	633	1	3/27/13 17:56
2812	3371	3371	42560	298	1	3/27/13 17:56
5117	8987	8987	5178	1	3	3/27/13 17:56
795	14749	14749	398	76	1	3/27/13 17:56
1710	17052	17052	27807	1	3	3/27/13 17:55
356	7404	7404	62900	210	1	3/27/13 17:55
2130	14624	14624	92129	38	1	3/27/13 17:55
2183	8347	8347	17880	42	1	3/27/13 17:55
907	6042	6042	97976	118	1	3/27/13 17:55
6264	6	6	85629	18	1	3/27/13 17:55
1507	16102	16102	93560	1	3	3/27/13 17:55
3789	12946	12946	67950	63	1	3/27/13 17:55
532	1405	1405	46064	33	1	3/27/13 17:55
6956	6971	6971	31521	137	1	3/27/13 17:55
5520	4494	4494	91916	358	1	3/27/13 17:55
7954	14731	14731	99909	58	1	3/27/13 17:55
1565	14328	14328	5680	9	1	3/27/13 17:55
467	2132	2132	23087	32	1	3/27/13 17:55
2247	11179	11179	34087	37	1	3/27/13 17:55
9675	9238	9238	40275	12	1	3/27/13 17:55
3881	9478	9478	8756	1	3	3/27/13 17:55
2136	6785	6785	77310	53	1	3/27/13 17:55
2536	14995	14995	5142	57	1	3/27/13 17:55
6278	9613	9613	82876	280	1	3/27/13 17:55
1407	18107	18107	26616	297	1	3/27/13 17:55
5948	12409	12409	41631	1	3	3/27/13 17:55
1536	4912	4912	3257	52	1	3/27/13 17:55
2504	6057	6057	9065	59	1	3/27/13 17:55
8648	8140	8140	88669	65	1	3/27/13 17:55
3355	4798	4798	19964	57	1	3/27/13 17:55
2506	3064	3064	94223	55	1	3/27/13 17:55
9104	10393	10393	9100	48	1	3/27/13 17:55
2323	2486	2486	71551	6	1	3/27/13 17:55
6675	12809	12809	16540	1	3	3/27/13 17:55
5796	8363	8363	64331	37	1	3/27/13 17:55
9402	8170	8170	61699	1	3	3/27/13 17:55
360	471	471	90300	113	1	3/27/13 17:55
6671	12911	12911	90836	580	1	3/27/13 17:55
2716	14478	14478	67470	38	1	3/27/13 17:55
2323	2486	2486	71551	7	1	3/27/13 17:55
2837	16088	16088	35570	33	1	3/27/13 17:55
4652	7850	7850	5948	42	1	3/27/13 17:55
9234	11639	11639	93434	75	1	3/27/13 17:55
5758	1332	1332	1580	31	1	3/27/13 17:55
6261	9728	9728	61259	58	1	3/27/13 17:55
8433	8781	8781	98434	80	1	3/27/13 17:55
4351	9155	9155	41196	33	1	3/27/13 17:55
1302	7605	7605	25995	176	1	3/27/13 17:55
1461	13279	13279	77628	62	1	3/27/13 17:55
9004	12643	12643	89175	216	1	3/27/13 17:55
1900	13586	13586	78390	92	1	3/27/13 17:55
3949	10998	10998	10749	35	1	3/27/13 17:55
1086	12208	12208	11116	6	1	3/27/13 17:55
99	4116	4116	95731	74	1	3/27/13 17:55
985	9607	9607	93285	16	1	3/27/13 17:54
9855	11184	11184	99854	117	1	3/27/13 17:54
9382	13378	13378	95967	58	1	3/27/13 17:54
438	14314	14314	74621	16	1	3/27/13 17:54
3067	7129	7129	45125	1	3	3/27/13 17:54
4563	4450	4450	1570	74	1	3/27/13 17:54
9813	12232	12232	93985	1	3	3/27/13 17:54
9813	12232	12232	93985	1	3	3/27/13 17:54
6537	16685	16685	50468	1	3	3/27/13 17:54
3970	9892	9892	56796	36	1	3/27/13 17:54
7523	7465	7465	83918	46	1	3/27/13 17:54
2248	13265	13265	64514	3	1	3/27/13 17:54
7484	12554	12554	71173	46	1	3/27/13 17:54
348	12317	12317	39690	68	1	3/27/13 17:54
2100	1513	1513	42669	81	1	3/27/13 17:54
8082	2293	2293	83212	2	1	3/27/13 17:54
4000	16505	16505	24000	245	1	3/27/13 17:54
2990	16911	16911	92999	10	1	3/27/13 17:54
2773	3223	3223	43078	9	1	3/27/13 17:54
8982	16581	16581	94835	74	1	3/27/13 17:54
1742	10586	10586	91748	66	1	3/27/13 17:54
1350	7652	7652	18483	87	1	3/27/13 17:54
6220	13868	13868	98003	41	1	3/27/13 17:54
6477	8497	8497	34350	13	1	3/27/13 17:54
6922	11628	11628	56920	37	1	3/27/13 17:54
4698	4714	4714	43770	14	1	3/27/13 17:54
5548	1122	1122	99179	53	1	3/27/13 17:54
7140	7582	7582	13250	17	1	3/27/13 17:54
7730	11784	11784	67740	21	1	3/27/13 17:54
2038	1538	1538	5973	7	1	3/27/13 17:54
9594	11583	11583	93473	11	1	3/27/13 17:54
2289	12249	12249	81570	1	3	3/27/13 17:54
5682	14251	14251	71570	42	1	3/27/13 17:54
3949	9879	9879	33290	141	1	3/27/13 17:54
1365	9913	9913	42974	1	3	3/27/13 17:54
4361	14843	14843	77830	369	1	3/27/13 17:54
8840	7500	7500	93843	122	1	3/27/13 17:54
4664	4213	4213	49860	1112	1	3/27/13 17:54
4400	224	224	66255	11	1	3/27/13 17:54
9189	15211	15211	79770	92	1	3/27/13 17:54
2011	4126	4126	60100	20	1	3/27/13 17:54
5192	14627	14627	3880	38	1	3/27/13 17:54
9188	6766	6766	53794	78	1	3/27/13 17:54
7523	7465	7465	15566	10	1	3/27/13 17:54
1454	7941	7941	48471	79	1	3/27/13 17:54
6429	8479	8479	56600	22	1	3/27/13 17:54
7690	8608	8608	93489	52	1	3/27/13 17:54
430	8108	8108	46564	120	1	3/27/13 17:54
1985	9748	9748	91187	779	1	3/27/13 17:53
2225	6368	6368	55268	25	1	3/27/13 17:53
750	9266	9266	19200	1	3	3/27/13 17:53
6240	8668	8668	76240	125	1	3/27/13 17:53
3881	9478	9478	27707	1	3	3/27/13 17:53
4776	13872	13872	19075	40	1	3/27/13 17:53
1671	10493	10493	48823	18	1	3/27/13 17:53
9678	13690	13690	43940	26	1	3/27/13 17:53
4679	12228	12228	96796	160	1	3/27/13 17:53
76	8101	8101	68229	10	1	3/27/13 17:53
8458	6880	6880	46407	1	3	3/27/13 17:53
3102	9788	9788	43211	110	1	3/27/13 17:53
4400	224	224	13485	13	1	3/27/13 17:53
7517	11614	11614	31460	72	1	3/27/13 17:53
6885	9020	9020	64549	1	3	3/27/13 17:53
2832	11538	11538	28400	182	1	3/27/13 17:53
5282	14983	14983	86570	22	1	3/27/13 17:53
2733	10264	10264	14249	1	3	3/27/13 17:53
408	16025	16025	42798	106	1	3/27/13 17:53
9210	10307	10307	96245	54	1	3/27/13 17:53
7472	6749	6749	35040	709	1	3/27/13 17:53
5039	6377	6377	7472	709	1	3/27/13 17:53
4348	8897	8897	85743	1	3	3/27/13 17:53
5795	4744	4744	79240	78	1	3/27/13 17:53
3220	3034	3034	13913	132	1	3/27/13 17:53
3881	9478	9478	37535	1	3	3/27/13 17:53
9106	11221	11221	28	144	1	3/27/13 17:53
844	10671	10671	31213	14	1	3/27/13 17:53
4554	7600	7600	70166	13	1	3/27/13 17:53
6166	1941	1941	11684	1	3	3/27/13 17:53
5163	10045	10045	16884	18	1	3/27/13 17:53
2183	3068	3068	92182	48	1	3/27/13 17:53
3949	10998	10998	36460	84	1	3/27/13 17:53
9347	10769	10769	46305	1	3	3/27/13 17:53
4017	1455	1455	84600	76	1	3/27/13 17:53
5117	8987	8987	88919	59	1	3/27/13 17:53
9882	12333	12333	58516	71	1	3/27/13 17:53
2810	13048	13048	86976	233	1	3/27/13 17:53
5784	12006	12006	60784	23	1	3/27/13 17:53
7444	17680	17680	14924	1	3	3/27/13 17:53
5794	15198	15198	91667	124	1	3/27/13 17:53
8670	8354	8354	74360	274	1	3/27/13 17:53
284	18190	18190	53350	35	1	3/27/13 17:53
2285	9496	9496	36463	49	1	3/27/13 17:53
5779	12102	12102	31287	51	1	3/27/13 17:53
5361	737	737	55967	155	1	3/27/13 17:52
6632	8853	8853	97122	46	1	3/27/13 17:52
5244	12448	12448	46094	66	1	3/27/13 17:52
6661	7488	7488	32991	127	1	3/27/13 17:52
5117	8987	8987	88919	12	1	3/27/13 17:52
1640	14329	14329	91984	128	1	3/27/13 17:52
8423	8390	8390	98422	78	1	3/27/13 17:52
5059	8490	8490	96347	63	1	3/27/13 17:52
9678	7345	7345	11328	37	1	3/27/13 17:52
9268	6254	6254	89270	163	1	3/27/13 17:52
9637	11084	11084	89312	1	3	3/27/13 17:52
9281	12254	12254	19600	10	1	3/27/13 17:52
9637	11084	11084	89312	1	3	3/27/13 17:52
2202	14629	14629	60622	32	1	3/27/13 17:52
9087	16690	16690	19692	10	1	3/27/13 17:52
31	6659	6659	39609	94	1	3/27/13 17:52
5252	7964	7964	6110	349	1	3/27/13 17:52
5639	10860	10860	25819	1	3	3/27/13 17:52
9637	11084	11084	89312	1	3	3/27/13 17:52
390	501	501	94501	253	1	3/27/13 17:52
5779	12102	12102	42562	4	1	3/27/13 17:52
9398	9330	9330	77411	40	1	3/27/13 17:52
438	14314	14314	74621	8	1	3/27/13 17:52
3516	12567	12567	99260	15	1	3/27/13 17:52
5578	14139	14139	82133	83	1	3/27/13 17:52
8559	14333	14333	75190	99	1	3/27/13 17:52
9645	19	19	99646	73	1	3/27/13 17:52
476	657	657	53985	255	1	3/27/13 17:52
9037	9230	9230	71704	26	1	3/27/13 17:52
5229	11255	11255	45199	1	3	3/27/13 17:52
59	17572	17572	46275	14	1	3/27/13 17:52
7523	7465	7465	15566	21	1	3/27/13 17:52
7899	4434	4434	53636	27	1	3/27/13 17:52
1827	16139	16139	32040	332	1	3/27/13 17:52
5662	1236	1236	61030	112	1	3/27/13 17:52
4476	6590	6590	42770	1	3	3/27/13 17:52
2773	3223	3223	19570	101	1	3/27/13 17:52
8958	17641	17641	90770	71	1	3/27/13 17:52
3947	9557	9557	34381	10	1	3/27/13 17:52
2029	385	385	57999	55	1	3/27/13 17:52
9449	6316	6316	97049	55	1	3/27/13 17:52
1646	13958	13958	65713	51	1	3/27/13 17:52
4400	224	224	66255	67	1	3/27/13 17:52
3778	11377	11377	39520	6	1	3/27/13 17:52
8451	4899	4899	74969	24	1	3/27/13 17:52
2197	15532	15532	62997	19	1	3/27/13 17:52
8260	4007	4007	90075	1	3	3/27/13 17:52
2718	14479	14479	3865	113	1	3/27/13 17:52
5095	8930	8930	21360	76	1	3/27/13 17:51
8002	2608	2608	8000	21	1	3/27/13 17:51
3326	8193	8193	41875	270	1	3/27/13 17:51
837	10676	10676	27043	1138	1	3/27/13 17:51
7037	16085	16085	34754	40	1	3/27/13 17:51
1621	10870	10870	16624	118	1	3/27/13 17:51
5537	14467	14467	26660	62	1	3/27/13 17:51
1634	12079	12079	76899	1	3	3/27/13 17:51
360	471	471	92302	32	1	3/27/13 17:51
2210	2491	2491	57901	30	1	3/27/13 17:51
2011	4126	4126	60100	72	1	3/27/13 17:51
9755	6514	6514	84311	32	1	3/27/13 17:51
4341	940	940	50616	126	1	3/27/13 17:51
357	7708	7708	18973	88	1	3/27/13 17:51
2695	8703	8703	52124	21	1	3/27/13 17:51
4291	8279	8279	67171	742	1	3/27/13 17:51
684	9025	9025	42210	210	1	3/27/13 17:51
9237	11555	11555	81852	427	1	3/27/13 17:51
1545	13184	13184	2966	17	1	3/27/13 17:51
3205	11718	11718	51661	17	1	3/27/13 17:51
1640	14329	14329	39055	46	1	3/27/13 17:51
2289	12249	12249	81570	1	3	3/27/13 17:51
103	209	209	5223	301	1	3/27/13 17:51
3818	16520	16520	90110	30	1	3/27/13 17:51
3949	9879	9879	76572	141	1	3/27/13 17:51
9645	19	19	27877	8	1	3/27/13 17:51
2038	1538	1538	5973	22	1	3/27/13 17:51
6742	2156	2156	23014	107	1	3/27/13 17:51
2079	7962	7962	65477	66	1	3/27/13 17:51
5117	8987	8987	48384	1	3	3/27/13 17:51
3032	8826	8826	73030	67	1	3/27/13 17:51
3167	9384	9384	55757	20	1	3/27/13 17:51
4929	13549	13549	69312	1	3	3/27/13 17:51
4199	9583	9583	11729	95	1	3/27/13 17:51
6967	4438	4438	93078	23	1	3/27/13 17:51
837	10676	10676	27557	4	1	3/27/13 17:51
4310	2217	2217	24582	439	1	3/27/13 17:51
4619	14954	14954	95992	384	1	3/27/13 17:51
105	8225	8225	22061	127	1	3/27/13 17:51
473	10616	10616	9240	35	1	3/27/13 17:51
8955	9153	9153	40883	1	3	3/27/13 17:51
8559	14333	14333	55025	41	1	3/27/13 17:51
8674	8345	8345	68518	1	3	3/27/13 17:51
6464	9539	9539	72300	39	1	3/27/13 17:51
4135	15205	15205	85640	99	1	3/27/13 17:51
4255	12202	12202	33693	1	3	3/27/13 17:51
4341	940	940	50616	10	1	3/27/13 17:51
7954	14731	14731	27463	5	1	3/27/13 17:51
2695	8703	8703	52124	1	1	3/27/13 17:51
6887	3592	3592	455	4	1	3/27/13 17:50
6635	8855	8855	96632	18	1	3/27/13 17:50
1407	18107	18107	25575	66	1	3/27/13 17:50
5060	3470	3470	97150	11	1	3/27/13 17:50
4476	6590	6590	42770	1	3	3/27/13 17:50
9299	2038	2038	98750	24	1	3/27/13 17:50
8555	2669	2669	95557	58	1	3/27/13 17:50
6201	11146	11146	97033	1414	1	3/27/13 17:50
8130	2245	2245	55073	1	3	3/27/13 17:50
3735	2432	2432	117	30	1	3/27/13 17:50
9432	8210	8210	87420	76	1	3/27/13 17:50
1622	12471	12471	19875	37	1	3/27/13 17:50
5875	12608	12608	27030	118	1	3/27/13 17:50
8227	12878	12878	73433	128	1	3/27/13 17:50
3836	9535	9535	73513	49	1	3/27/13 17:50
1710	17052	17052	27807	1	3	3/27/13 17:50
9104	10393	10393	2133	28	1	3/27/13 17:50
2943	9064	9064	9005	80	1	3/27/13 17:50
7599	3968	3968	27862	79	1	3/27/13 17:50
3796	18281	18281	84274	62	1	3/27/13 17:50
55	2625	2625	70707	12	1	3/27/13 17:50
6787	16696	16696	15119	35	1	3/27/13 17:50
4926	7090	7090	91680	109	1	3/27/13 17:50
2504	6057	6057	92502	113	1	3/27/13 17:50
8708	6086	6086	41616	157	1	3/27/13 17:50
1365	9913	9913	42974	1	3	3/27/13 17:50
3163	9379	9379	30290	1	3	3/27/13 17:50
1565	14328	14328	5680	23	1	3/27/13 17:50
8184	2640	2640	98192	124	1	3/27/13 17:50
7782	12798	12798	18504	68	1	3/27/13 17:50
2183	8347	8347	81269	238	1	3/27/13 17:50
2773	3223	3223	2050	92	1	3/27/13 17:50
2685	13850	13850	29976	51	1	3/27/13 17:50
5192	14627	14627	9781	22	1	3/27/13 17:50
6886	7027	7027	13468	58	1	3/27/13 17:50
463	16339	16339	59347	142	1	3/27/13 17:50
6967	4438	4438	93078	53	1	3/27/13 17:50
2920	3407	3407	5295	174	1	3/27/13 17:50
1606	14417	14417	8011	8	1	3/27/13 17:50
4776	13872	13872	94775	165	1	3/27/13 17:50
1489	15233	15233	1483	95	1	3/27/13 17:50
9962	16072	16072	61171	123	1	3/27/13 17:50
5852	7591	7591	41331	95	1	3/27/13 17:50
2785	3922	3922	57161	79	1	3/27/13 17:49
